ACTIVATION_DATE,CIRCLE_ID,EMIRATE_NAME,SUBS_KEY,MSISDN,ACQUISITION_REGION,ACQUISITION_POS,PRE_POST_IND,CUSTOMER_TYPE,ACQUISITION_SALES_CHANNEL_KEY,ACQUISITION_CIRCLE_HEAD,ACQUISITION_ZONAL_BRANCH_MANAGER,ACQUISITION_AREA_SALES_MANAGER,ACQUISITION_SALES_PARTNER_CHANNEL_KEY,ACQUISITION_DISTRIBUTOR,ACQUISITION_RETAILER,MIGRATION_TYPE,DISCONNECTION_DATE,ACTIVATION_PRODUCT_ID,NETWORK_TYPE,ACTIVATION_HANDSET,FIRST_USE_DATE,FIRST_USAGES_NW_TOWER_ID,FIRST_USAGES_ZONE,CURRENT_STATUS_OF_SUBSCRIBER,RECORD_INSERT_DATE,RECORD_UPDATE_DATE
2010-01-31 00:00:00.000,4,Fujairah,5.61268E+16,561268288,Fujairah,Safeer Mall,2,Retail,DAA,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,25848133,2010-01-31 00:00:00.000,NWFujairah617,Fujairah,Active,2010-01-31 00:00:00.000,06-10-2020
2010-01-31 00:00:00.000,7,Um Al Qwain,5.02572E+16,502571637,Um Al Qwain,Galleria Mall,1,Retail,GBA,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,no package,3G,45116813,2010-01-31 00:00:00.000,NWUm Al Qwain323,Um Al Qwain,Active,2010-01-31 00:00:00.000,06-10-2020
2010-01-31 00:00:00.000,1,Abu Dhabi,5.64773E+16,564773078,Abu Dhabi,Mushrif Mall,2,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,93152172,2010-01-31 00:00:00.000,NWAbu Dhabi411,Abu Dhabi,Active,2010-01-31 00:00:00.000,06-10-2020
2010-01-31 00:00:00.000,1,Abu Dhabi,5.6264E+16,562640479,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,55907232,2010-01-31 00:00:00.000,NWAbu Dhabi913,Abu Dhabi,Active,2010-01-31 00:00:00.000,06-10-2020
2010-01-31 00:00:00.000,5,Ras Al Khaimah,5.06266E+16,506265681,Ras Al Khaimah,Manar Mall,1,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,22-08-2016,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,76884944,2010-01-31 00:00:00.000,NWRas Al Khaimah164,Ras Al Khaimah,Inactive,2010-01-31 00:00:00.000,06-10-2020
2010-02-03 00:00:00.000,1,Abu Dhabi,5.08435E+16,508435245,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,95632144,2010-02-03 00:00:00.000,NWAbu Dhabi336,Abu Dhabi,Active,2010-02-03 00:00:00.000,06-10-2020
2010-02-03 00:00:00.000,2,Ajman,5.61723E+16,561723214,Ajman,Galleria Mall,2,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,3G,95246660,2010-02-03 00:00:00.000,NWAjman452,Ajman,Active,2010-02-03 00:00:00.000,06-10-2020
2010-02-03 00:00:00.000,7,Um Al Qwain,5.61978E+16,561978300,Um Al Qwain,Galleria Mall,2,Retail,GBA,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,57979498,2010-02-03 00:00:00.000,NWUm Al Qwain553,Um Al Qwain,Active,2010-02-03 00:00:00.000,06-10-2020
2010-02-03 00:00:00.000,1,Abu Dhabi,5.64359E+16,564359290,Abu Dhabi,Abu Dhabi Mall,2,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,22-07-2017,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,69696143,2010-02-03 00:00:00.000,NWAbu Dhabi780,Abu Dhabi,Inactive,2010-02-03 00:00:00.000,06-10-2020
2010-02-03 00:00:00.000,6,Sharjah,5.04106E+16,504105667,Sharjah,Sahara Centre,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,88799239,2010-02-03 00:00:00.000,NWSharjah158,Sharjah,Active,2010-02-03 00:00:00.000,06-10-2020
2010-02-03 00:00:00.000,1,Abu Dhabi,5.04395E+16,504395168,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,68790842,2010-02-03 00:00:00.000,NWAbu Dhabi864,Abu Dhabi,Active,2010-02-03 00:00:00.000,06-10-2020
2010-02-04 00:00:00.000,7,Um Al Qwain,5.62945E+16,562945068,Um Al Qwain,Safeer Mall,1,Enterprise,GAB,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,GB,G-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,49086668,2010-02-04 00:00:00.000,NWUm Al Qwain905,Um Al Qwain,Active,2010-02-04 00:00:00.000,06-10-2020
2010-02-04 00:00:00.000,3,Dubai,5.04688E+16,504688245,Dubai,Mirdif City Centre,1,Enterprise,CEB,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,28482149,2010-02-04 00:00:00.000,NWDubai831,Dubai,Active,2010-02-04 00:00:00.000,06-10-2020
2010-02-04 00:00:00.000,3,Dubai,5.6523E+16,565229954,Dubai,Mall of the Emirates,1,Retail,CEA,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,62015903,2010-02-04 00:00:00.000,NWDubai992,Dubai,Active,2010-02-04 00:00:00.000,06-10-2020
2010-02-04 00:00:00.000,4,Fujairah,5.05171E+16,505171480,Fujairah,Safeer Mall,1,Retail,DAA,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,16651655,2010-02-04 00:00:00.000,NWFujairah841,Fujairah,Active,2010-02-04 00:00:00.000,06-10-2020
2010-02-04 00:00:00.000,3,Dubai,5.65224E+16,565223952,Dubai,Dubai Mall,1,Retail,CAA,C-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,27786678,2010-02-04 00:00:00.000,NWDubai433,Dubai,Active,2010-02-04 00:00:00.000,06-10-2020
2010-02-04 00:00:00.000,2,Ajman,5.66871E+16,566870753,Ajman,Safeer Mall,2,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,46584606,2010-02-04 00:00:00.000,NWAjman565,Ajman,Active,2010-02-04 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,3,Dubai,5.67416E+16,567416432,Dubai,Burjuman Mall,2,Enterprise,CBB,C-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,30663439,2010-02-05 00:00:00.000,NWDubai191,Dubai,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,3,Dubai,5.08149E+16,508148669,Dubai,Mall of the Emirates,1,Retail,CEA,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,98458382,2010-02-05 00:00:00.000,NWDubai951,Dubai,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,3,Dubai,5.0921E+16,509209865,Dubai,Mall of the Emirates,1,Enterprise,CEB,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,17589413,2010-02-05 00:00:00.000,NWDubai282,Dubai,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,1,Abu Dhabi,5.0291E+16,502909888,Abu Dhabi,World Trade Center Mall,2,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,91439506,2010-02-05 00:00:00.000,NWAbu Dhabi174,Abu Dhabi,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,2,Ajman,5.68325E+16,568324804,Ajman,Safeer Mall,2,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,30487987,2010-02-05 00:00:00.000,NWAjman645,Ajman,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,1,Abu Dhabi,5.06097E+16,506097110,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,98936837,2010-02-05 00:00:00.000,NWAbu Dhabi872,Abu Dhabi,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,1,Abu Dhabi,5.67217E+16,567216706,Abu Dhabi,Mushrif Mall,1,Enterprise,ACB,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,70631887,2010-02-05 00:00:00.000,NWAbu Dhabi567,Abu Dhabi,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,5,Ras Al Khaimah,5.07113E+16,507113084,Ras Al Khaimah,Al Naeem Mall,2,Retail,ECA,E-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,85390857,2010-02-05 00:00:00.000,NWRas Al Khaimah423,Ras Al Khaimah,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-05 00:00:00.000,2,Ajman,5.07645E+16,507644613,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,27896406,2010-02-05 00:00:00.000,NWAjman623,Ajman,Active,2010-02-05 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,3,Dubai,5.01287E+16,501287064,Dubai,Deira City Center,1,Retail,CCA,C-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,59356248,2010-02-08 00:00:00.000,NWDubai230,Dubai,Active,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,6,Sharjah,5.66074E+16,566073890,Sharjah,Safeer Mall,2,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,39919155,2010-02-08 00:00:00.000,NWSharjah409,Sharjah,Active,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,2,Ajman,5.03127E+16,503126634,Ajman,Galleria Mall,1,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,65531632,2010-02-08 00:00:00.000,NWAjman270,Ajman,Active,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,2,Ajman,5.68679E+16,568678662,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,95715697,2010-02-08 00:00:00.000,NWAjman238,Ajman,Active,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,2,Ajman,5.03703E+16,503703057,Ajman,Galleria Mall,2,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,23-11-2015,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,45213593,2010-02-08 00:00:00.000,NWAjman932,Ajman,Inactive,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,1,Abu Dhabi,5.65259E+16,565259450,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,no package,3G,43719337,2010-02-08 00:00:00.000,NWAbu Dhabi464,Abu Dhabi,Active,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,1,Abu Dhabi,5.06288E+16,506288391,Abu Dhabi,Marina Mall,1,Enterprise,ABB,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,59917000,2010-02-08 00:00:00.000,NWAbu Dhabi383,Abu Dhabi,Active,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,5,Ras Al Khaimah,5.08937E+16,508936724,Ras Al Khaimah,RAK Mall,1,Enterprise,EAB,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,EB,E-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,22-06-2018,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,41846842,2010-02-08 00:00:00.000,NWRas Al Khaimah179,Ras Al Khaimah,Inactive,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,7,Um Al Qwain,5.08187E+16,508186668,Um Al Qwain,Safeer Mall,1,Retail,GAA,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,36679368,2010-02-08 00:00:00.000,NWUm Al Qwain663,Um Al Qwain,Active,2010-02-08 00:00:00.000,06-10-2020
2010-02-08 00:00:00.000,1,Abu Dhabi,5.06927E+16,506926749,Abu Dhabi,World Trade Center Mall,2,Enterprise,ADB,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,45673408,2010-02-08 00:00:00.000,NWAbu Dhabi210,Abu Dhabi,Active,2010-02-08 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,1,Abu Dhabi,5.03614E+16,503614004,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,62994372,2010-02-09 00:00:00.000,NWAbu Dhabi170,Abu Dhabi,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,1,Abu Dhabi,5.64134E+16,564133806,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,77562623,2010-02-09 00:00:00.000,NWAbu Dhabi647,Abu Dhabi,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,2,Ajman,5.61587E+16,561586751,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,53339287,2010-02-09 00:00:00.000,NWAjman843,Ajman,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,6,Sharjah,5.64216E+16,564215581,Sharjah,Safeer Mall,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,3G,59687906,2010-02-09 00:00:00.000,NWSharjah853,Sharjah,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,4,Fujairah,5.07142E+16,507141856,Fujairah,Safeer Mall,2,Retail,DAA,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,56625248,2010-02-09 00:00:00.000,NWFujairah991,Fujairah,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,1,Abu Dhabi,5.06961E+16,506960980,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,12388645,2010-02-09 00:00:00.000,NWAbu Dhabi742,Abu Dhabi,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,1,Abu Dhabi,5.67284E+16,567283547,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,16243435,2010-02-09 00:00:00.000,NWAbu Dhabi769,Abu Dhabi,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,1,Abu Dhabi,5.0302E+16,503020231,Abu Dhabi,Abu Dhabi Mall,1,Enterprise,AAB,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,12186626,2010-02-09 00:00:00.000,NWAbu Dhabi484,Abu Dhabi,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,6,Sharjah,5.01547E+16,501547445,Sharjah,Safeer Mall,1,Enterprise,FAB,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,FB,F-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,77310220,2010-02-09 00:00:00.000,NWSharjah728,Sharjah,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-09 00:00:00.000,1,Abu Dhabi,5.64526E+16,564526032,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,11489594,2010-02-09 00:00:00.000,NWAbu Dhabi352,Abu Dhabi,Active,2010-02-09 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,1,Abu Dhabi,5.66107E+16,566107059,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,22520675,2010-02-10 00:00:00.000,NWAbu Dhabi676,Abu Dhabi,Active,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,5,Ras Al Khaimah,5.6776E+16,567760468,Ras Al Khaimah,RAK Mall,2,Retail,EAA,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,27-09-2017,no package,4G,41875941,2010-02-10 00:00:00.000,NWRas Al Khaimah468,Ras Al Khaimah,Inactive,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,1,Abu Dhabi,5.0183E+16,501829690,Abu Dhabi,World Trade Center Mall,1,Enterprise,ADB,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,no package,4G,54346825,2010-02-10 00:00:00.000,NWAbu Dhabi397,Abu Dhabi,Active,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,4,Fujairah,5.01115E+16,501114519,Fujairah,Galleria Mall,1,Retail,DBA,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,37037646,2010-02-10 00:00:00.000,NWFujairah199,Fujairah,Active,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,1,Abu Dhabi,5.63273E+16,563272543,Abu Dhabi,Marina Mall,1,Enterprise,ABB,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,87459541,2010-02-10 00:00:00.000,NWAbu Dhabi477,Abu Dhabi,Active,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,3,Dubai,5.09492E+16,509491924,Dubai,Mall of the Emirates,2,Retail,CEA,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,72364182,2010-02-10 00:00:00.000,NWDubai244,Dubai,Active,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,1,Abu Dhabi,5.03724E+16,503724140,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,57510673,2010-02-10 00:00:00.000,NWAbu Dhabi177,Abu Dhabi,Active,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,1,Abu Dhabi,5.06225E+16,506225157,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,94548943,2010-02-10 00:00:00.000,NWAbu Dhabi621,Abu Dhabi,Active,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,4,Fujairah,5.6825E+16,568249839,Fujairah,Galleria Mall,1,Enterprise,DBB,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,24158225,2010-02-10 00:00:00.000,NWFujairah694,Fujairah,Active,2010-02-10 00:00:00.000,06-10-2020
2010-02-10 00:00:00.000,1,Abu Dhabi,5.09586E+16,509585740,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,21780544,2010-02-10 00:00:00.000,NWAbu Dhabi287,Abu Dhabi,Active,2010-02-10 00:00:00.000,06-10-2020
